@relation 'arff/1train.arff-weka.filters.unsupervised.attribute.Remove-R4-12,45-49'

@attribute duration_beats numeric
@attribute pitch numeric
@attribute duration_s numeric
@attribute prev_dur_beats numeric
@attribute prev_pitch numeric
@attribute prev_dur_s numeric
@attribute interval_prev numeric
@attribute next_dur_beats numeric
@attribute next_pitch numeric
@attribute next_dur_s numeric
@attribute interval_next numeric
@attribute pitch_in_oct {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute pitch_in_key {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute tonic_chord_tone {0,1}
@attribute dominant_chord_tone {0,1}
@attribute prob_chord_I numeric
@attribute prob_chord_ii numeric
@attribute prob_chord_iii numeric
@attribute prob_chord_IV numeric
@attribute prob_chord_V numeric
@attribute prob_chord_vi numeric
@attribute prob_chord_vii numeric
@attribute chord {0,1,2,3,4,5,6}
@attribute pitch_in_chord {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute current_chord_tone {0,1}
@attribute nar_rd numeric
@attribute nar_rr numeric
@attribute nar_id numeric
@attribute nar_cl numeric
@attribute nar_pr numeric
@attribute nar_co numeric
@attribute beat_in_measure numeric
@attribute metric_strength {0,1,2,3}
@attribute phrase_num numeric
@attribute velocity numeric

@data
0.25,73,0.478454,0.25,71,0.478454,2,0.25,74,0.478454,1,1,4,1,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,2,0,0,1.5,1,1,2,4.2,3.5,0,0,28.25626
0.25,74,0.478454,0.25,73,0.478454,1,0.25,76,0.478454,2,2,5,0,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,3,1,0,0,1,0,1,1,3.75,0,0,37.60861
0.25,76,0.478454,0.25,74,0.478454,2,0.25,78,0.478454,2,4,7,1,1,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,5,0,0,0,1,0,2,4.2,4,1,0,32.97716
0.25,78,0.478454,0.25,76,0.478454,2,0.125,76,0.239227,-2,6,9,1,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,7,1,0,0,1,0,2,4.2,4.25,0,0,49.75432
0.125,76,0.239227,0.25,78,0.478454,-2,0.125,74,0.239227,-2,4,7,1,1,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,5,0,0,1.5,1,1,2,4.2,4.5,0,0,34.98747
0.125,74,0.239227,0.125,76,0.239227,-2,0.125,73,0.239227,-1,2,5,0,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,3,1,0,0,1,0,2,4.2,4.625,0,0,36.47068
0.125,73,0.239227,0.125,74,0.239227,-1,0.125,71,0.239227,-2,1,4,1,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,2,0,0,0,1,0,1,1,4.75,0,0,40.46691
0.125,71,0.239227,0.125,73,0.239227,-2,0.25,74,0.478454,3,11,2,0,1,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,0,1,0,0,1,0,2,4.2,4.875,0,0,49.07988
0.25,74,0.478454,0.125,71,0.239227,3,0.25,78,0.478454,4,2,5,0,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,3,1,0,1.5,1,1,3,6,5,1,0,44.77877
0.25,78,0.478454,0.25,74,0.478454,4,0.25,80,0.478454,2,6,9,1,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,7,1,0,0,1,0,4,7.2,5.25,0,0,45.73926
0.25,80,0.478454,0.25,78,0.478454,2,0.25,81,0.478454,1,8,11,0,1,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,9,0,0,0,1,0,2,4.2,5.5,0,0,59.93061
0.25,81,0.478454,0.25,80,0.478454,1,0.5,83,0.956908,2,9,0,1,0,0.384615,0.538462,0.384615,0.461538,0.384615,0.384615,0.461538,1,10,0,0,0,1,0,1,1,5.75,0,0,53.39328
0.5,83,0.956908,0.25,81,0.478454,2,1.25,78,2.39227,-5,11,2,0,1,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,0,1,0,0,1,0,2,4.2,0,3,0,39.84081
1.25,78,2.39227,0.5,83,0.956908,-5,0.25,80,0.478454,2,6,9,1,0,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,7,1,0,0,0,1,5,8,0.5,0,0,41.33241
0.25,80,0.478454,1.25,78,2.39227,2,0.125,78,0.239227,-2,8,11,0,1,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,9,0,0,0,0,2,2,4.2,1.75,0,0,16.91451
0.125,78,0.239227,0.25,80,0.478454,-2,0.125,76,0.239227,-2,6,9,1,0,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,7,1,0,1.5,1,1,2,4.2,2,2,0,32.80805
0.125,76,0.239227,0.125,78,0.239227,-2,0.125,74,0.239227,-2,4,7,1,1,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,5,0,0,0,1,0,2,4.2,2.125,0,0,38.38255
0.125,74,0.239227,0.125,76,0.239227,-2,0.125,73,0.239227,-1,2,5,0,0,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,3,1,0,0,1,0,2,4.2,2.25,0,0,33.62969
0.125,73,0.239227,0.125,74,0.239227,-1,0.25,76,0.478454,3,1,4,1,0,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,2,0,0,0,1,0,1,1,2.375,0,0,55.39582
0.25,76,0.478454,0.125,73,0.239227,3,0.25,74,0.478454,-2,4,7,1,1,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,5,0,0,1.5,1,1,3,6,2.5,0,0,45.50593
0.25,74,0.478454,0.25,76,0.478454,-2,0.25,71,0.478454,-3,2,5,0,0,0.333333,0.555556,0.444444,0.444444,0.444444,0.333333,0.444444,1,3,1,0,1.5,1,1,2,4.2,2.75,0,0,59.43229
0.25,71,0.478454,0.25,74,0.478454,-3,0.25,74,0.478454,3,11,2,0,1,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,0,1,0,0,1,0,3,6,3,1,0,55.1153
0.25,74,0.478454,0.25,71,0.478454,3,0.166667,66,0.318969,-8,2,5,0,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,3,1,0,1.5,1,1,3,6,3.25,0,0,32.13501
0.166667,66,0.318969,0.25,74,0.478454,-8,0.166667,71,0.318969,5,6,9,1,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,7,1,0,0,0,1,8,6.3,3.5,0,0,27.99718
0.166667,71,0.318969,0.166667,66,0.318969,5,0.166667,74,0.318969,3,11,2,0,1,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,0,1,0,0,0,2,5,8,3.666667,0,0,29.0277
0.166667,74,0.318969,0.166667,71,0.318969,3,0.25,78,0.478454,4,2,5,0,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,3,1,0,0,1,0,3,6,3.833333,0,0,31.51803
0.25,78,0.478454,0.166667,74,0.318969,4,0.25,83,0.478454,5,6,9,1,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,7,1,0,0,1,0,4,7.2,4,0,0,41.53398
0.25,83,0.478454,0.25,78,0.478454,5,0.25,86,0.478454,3,11,2,0,1,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,0,1,0,0,1,0,5,8,4.25,0,0,29.38899
0.25,86,0.478454,0.25,83,0.478454,3,0.25,88,0.478454,2,2,5,0,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,3,1,0,0,1,0,3,6,4.5,0,0,40.22722
0.25,88,0.478454,0.25,86,0.478454,2,0.166667,86,0.318969,-2,4,7,1,1,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,5,0,0,0,1,0,2,4.2,4.75,0,0,55.22848
0.166667,86,0.318969,0.25,88,0.478454,-2,0.166667,85,0.318969,-1,2,5,0,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,3,1,0,1.5,1,1,2,4.2,5,0,0,37.67466
0.166667,85,0.318969,0.166667,86,0.318969,-1,0.166667,83,0.318969,-2,1,4,1,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,2,0,0,0,1,0,1,1,5.166667,0,0,66.69562
0.166667,83,0.318969,0.166667,85,0.318969,-2,0.25,83,0.478454,0,11,2,0,1,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,0,1,0,0,1,0,2,4.2,5.333333,0,0,53.88123
0.25,83,0.478454,0.166667,83,0.318969,0,0.25,78,0.478454,-5,11,2,0,1,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,0,1,0,1.5,1,1,0,10,5.5,0,0,43.68151
0.25,78,0.478454,0.25,83,0.478454,-5,0.125,81,0.239227,3,6,9,1,0,0.142857,0.857143,0.142857,0.5,0.428571,0.285714,0.642857,1,7,1,0,0,0,1,5,8,5.75,0,0,63.61095
0.125,81,0.239227,0.25,78,0.478454,3,0.125,80,0.239227,-1,9,0,1,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,8,0,0,1.5,1,1,3,6,6,0,0,33.92428
0.125,80,0.239227,0.125,81,0.239227,-1,0.125,78,0.239227,-2,8,11,0,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,7,1,0,1.5,1,1,1,1,0.125,0,0,24.00191
0.125,78,0.239227,0.125,80,0.239227,-2,0.125,76,0.239227,-2,6,9,1,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,5,0,0,0,1,0,2,4.2,0.25,0,0,33.47709
0.125,76,0.239227,0.125,78,0.239227,-2,0.125,74,0.239227,-2,4,7,1,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,3,1,0,0,1,0,2,4.2,0.375,0,0,32.67396
0.125,74,0.239227,0.125,76,0.239227,-2,0.125,76,0.239227,2,2,5,0,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,1,0,0,0,1,0,2,4.2,0.5,0,0,30.2098
0.125,76,0.239227,0.125,74,0.239227,2,0.125,78,0.239227,2,4,7,1,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,3,1,0,1.5,1,1,2,4.2,0.625,0,0,26.20751
0.125,78,0.239227,0.125,76,0.239227,2,0.125,80,0.239227,2,6,9,1,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,5,0,0,0,1,0,2,4.2,0.75,0,0,35.46847
0.125,80,0.239227,0.125,78,0.239227,2,0.25,78,0.478454,-2,8,11,0,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,7,1,0,0,1,0,2,4.2,0.875,0,0,42.11011
0.25,78,0.478454,0.125,80,0.239227,-2,0.25,76,0.478454,-2,6,9,1,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,5,0,0,1.5,1,1,2,4.2,1,0,0,48.92074
0.25,76,0.478454,0.25,78,0.478454,-2,0.166667,76,0.318969,0,4,7,1,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,3,1,0,0,1,0,2,4.2,1.25,0,0,47.51842
0.166667,76,0.318969,0.25,76,0.478454,0,0.166667,74,0.318969,-2,4,7,1,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,3,1,0,1.5,1,1,0,10,1.5,0,0,30.8525
0.166667,74,0.318969,0.166667,76,0.318969,-2,0.166667,73,0.318969,-1,2,5,0,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,1,0,0,1.5,1,1,2,4.2,1.666667,0,0,30.607
0.166667,73,0.318969,0.166667,74,0.318969,-1,0.25,71,0.478454,-2,1,4,1,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,0,1,0,0,1,0,1,1,1.833333,0,0,36.69127
0.25,71,0.478454,0.166667,73,0.318969,-2,0.25,73,0.478454,2,11,2,0,1,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,10,0,0,0,1,0,2,4.2,2,0,0,51.07913
0.25,73,0.478454,0.25,71,0.478454,2,0.25,74,0.478454,1,1,4,1,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,0,1,0,1.5,1,1,2,4.2,2.25,0,0,30.55945
0.25,74,0.478454,0.25,73,0.478454,1,0.25,77,0.478454,3,2,5,0,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,1,0,0,0,1,0,1,1,2.5,0,0,35.06495
0.25,77,0.478454,0.25,74,0.478454,3,0.5,80,0.956908,3,5,8,0,0,0.411765,0.411765,0.470588,0.411765,0.411765,0.352941,0.352941,2,4,0,0,0,1,0,3,6,2.75,0,0,34.63918
0.5,80,0.956908,0.25,77,0.478454,3,1.5,78,2.870724,-2,8,11,0,1,0.25,0.5,0.5,0.5,0.5,0.25,0.5,1,9,0,0,0,1,0,3,6,3,0,0,31.99325
1.5,78,2.870724,0.5,80,0.956908,-2,0.5,76,0.956908,-2,6,9,1,0,0.25,0.5,0.5,0.5,0.5,0.25,0.5,1,7,1,0,1.5,1,1,2,4.2,3.5,0,0,34.05242
0.5,76,0.956908,1.5,78,2.870724,-2,0.5,74,0.956908,-2,4,7,1,1,0.25,0.5,0.5,0.5,0.5,0.25,0.5,1,5,0,0,0,1,0,2,4.2,5,0,0,35.92203
0.5,74,0.956908,0.5,76,0.956908,-2,0.25,73,0.478454,-1,2,5,0,0,0.25,0.5,0.5,0.5,0.5,0.25,0.5,1,3,1,0,0,1,0,2,4.2,5.5,0,0,58.17661
0.25,73,0.478454,0.5,74,0.956908,-1,0.25,74,0.478454,1,1,4,1,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,2,0,0,0,1,0,1,1,6,0,0,44.61411
0.25,74,0.478454,0.25,73,0.478454,1,0.25,73,0.478454,-1,2,5,0,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,3,1,0,1.5,1,1,1,1,0.25,0,0,35.26161
0.25,73,0.478454,0.25,74,0.478454,-1,0.25,71,0.478454,-2,1,4,1,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,2,0,0,1.5,1,1,1,1,0.5,0,0,31.84189
0.25,71,0.478454,0.25,73,0.478454,-2,0.5,74,0.956908,3,11,2,0,1,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,0,1,0,0,1,0,2,4.2,0.75,0,0,28.92045
0.5,74,0.956908,0.25,71,0.478454,3,0.25,66,0.478454,-8,2,5,0,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,3,1,0,1.5,1,1,3,6,1,0,0,11.61244
0.25,66,0.478454,0.5,74,0.956908,-8,0.125,68,0.239227,2,6,9,1,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,7,1,0,0,0,1,8,6.3,1.75,0,0,22.33446
0.125,68,0.239227,0.25,66,0.478454,2,0.125,69,0.239227,1,8,11,0,1,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,9,0,0,0,0,2,2,4.2,2,0,0,37.54442
0.125,69,0.239227,0.125,68,0.239227,1,0.125,71,0.239227,2,9,0,1,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,10,0,0,0,1,0,1,1,2.125,0,0,30.38143
0.125,71,0.239227,0.125,69,0.239227,2,0.125,73,0.239227,2,11,2,0,1,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,0,1,0,0,1,0,2,4.2,2.25,0,0,33.61471
0.125,73,0.239227,0.125,71,0.239227,2,0.25,71,0.478454,-2,1,4,1,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,2,0,0,0,1,0,2,4.2,2.375,0,0,37.98674
0.25,71,0.478454,0.125,73,0.239227,-2,0.25,81,0.478454,10,11,2,0,1,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,0,1,0,1.5,1,1,2,4.2,2.5,0,0,57.5915
0.25,81,0.478454,0.25,71,0.478454,10,0.25,85,0.478454,4,9,0,1,0,0.416667,0.5,0.333333,0.416667,0.333333,0.5,0.5,1,10,0,0,0,0,1,10,5.7,2.75,0,0,74.69585
0.25,85,0.478454,0.25,81,0.478454,4,0.25,83,0.478454,-2,1,4,1,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,2,0,-1,0,1,1,4,7.2,3,0,0,64.84572
0.25,83,0.478454,0.25,85,0.478454,-2,0.5,78,0.956908,-5,11,2,0,1,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,0,1,0,1.5,1,1,2,4.2,3.25,0,0,43.50372
0.5,78,0.956908,0.25,83,0.478454,-5,0.125,76,0.239227,-2,6,9,1,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,7,1,0,0,1,0,5,8,3.5,0,0,40.3664
0.125,76,0.239227,0.5,78,0.956908,-2,0.125,78,0.239227,2,4,7,1,1,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,5,0,0,0,1,0,2,4.2,4,0,0,34.82651
0.125,78,0.239227,0.125,76,0.239227,2,0.125,76,0.239227,-2,6,9,1,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,7,1,0,1.5,1,1,2,4.2,4.125,0,0,52.34126
0.125,76,0.239227,0.125,78,0.239227,-2,0.125,74,0.239227,-2,4,7,1,1,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,5,0,0,1.5,1,1,2,4.2,4.25,0,0,52.80852
0.125,74,0.239227,0.125,76,0.239227,-2,0.25,73,0.478454,-1,2,5,0,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,3,1,0,0,1,0,2,4.2,4.375,0,0,63.05013
0.25,73,0.478454,0.125,74,0.239227,-1,0.25,74,0.478454,1,1,4,1,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,2,0,0,0,1,0,1,1,4.5,0,0,55.80901
0.25,74,0.478454,0.25,73,0.478454,1,0.25,78,0.478454,4,2,5,0,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,3,1,0,1.5,1,1,1,1,4.75,0,0,42.74525
0.25,78,0.478454,0.25,74,0.478454,4,0.25,88,0.478454,10,6,9,1,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,7,1,0,0,1,0,4,7.2,5.25,0,0,39.31566
0.25,88,0.478454,0.25,78,0.478454,10,1.75,86,3.349178,-2,4,7,1,1,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,5,0,0,0,0,0,10,5.7,5.5,0,0,49.91232
1.75,86,3.349178,0.25,88,0.478454,-2,0.25,66,0.478454,?,2,5,0,0,0.416667,0.583333,0.416667,0.5,0.333333,0.416667,0.333333,1,3,1,1,0,1,2,2,4.2,5.75,0,0,41.41708
0.5,70,0.468467,?,?,?,?,0.333333,72,0.312312,2,10,10,0,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,10,0,0,0,0,0,0,10,0.5,0,10,47.09039
0.333333,72,0.312312,0.5,70,0.468467,2,0.333333,74,0.312312,2,0,0,1,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,0,1,0,0,0,0,2,4.2,1,1,10,34.5138
0.333333,74,0.312312,0.333333,72,0.312312,2,0.333333,75,0.312312,1,2,2,0,1,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,2,0,0,0,1,0,2,4.2,1.333333,0,0,47.93147
0.333333,75,0.312312,0.333333,74,0.312312,1,0.333333,74,0.312312,-1,3,3,0,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,3,0,0,0,1,0,1,1,1.666667,0,0,71.35719
0.333333,74,0.312312,0.333333,75,0.312312,-1,0.333333,72,0.312312,-2,2,2,0,1,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,2,0,0,1.5,1,1,1,1,2,0,0,48.44714
0.333333,72,0.312312,0.333333,74,0.312312,-2,0.333333,70,0.312312,-2,0,0,1,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,0,1,0,0,1,0,2,4.2,2.333333,0,0,40.48634
0.333333,70,0.312312,0.333333,72,0.312312,-2,0.333333,70,0.312312,0,10,10,0,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,10,0,0,0,1,0,2,4.2,2.666667,0,0,76.39151
0.333333,70,0.312312,0.333333,70,0.312312,0,0.333333,72,0.312312,2,10,10,0,0,0.2,0.2,0,0.4,0,0.4,0,3,5,0,0,1.5,1,1,0,10,0,3,0,79.03428
0.333333,72,0.312312,0.333333,70,0.312312,2,0.333333,69,0.312312,-3,0,0,1,0,0.2,0.2,0,0.4,0,0.4,0,3,7,1,0,1.5,1,1,2,4.2,0.333333,0,0,35.0437
0.333333,69,0.312312,0.333333,72,0.312312,-3,1,70,0.936935,1,9,9,1,0,0.2,0.2,0,0.4,0,0.4,0,3,4,1,0,1.5,1,1,3,6,0.666667,0,0,76.59192
1,70,0.936935,0.333333,69,0.312312,1,1,70,0.936935,0,10,10,0,0,0.2,0.2,0,0.4,0,0.4,0,3,5,0,0,1.5,1,1,1,1,1,1,0,49.30068
1,70,0.936935,1,70,0.936935,0,0.5,70,0.468467,0,10,10,0,0,0.2,0.2,0,0.4,0,0.4,0,3,5,0,0,1.5,1,1,0,10,2,2,0,39.50263
0.5,70,0.468467,1,70,0.936935,0,0.333333,72,0.312312,2,10,10,0,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,10,0,0,1.5,1,0,0,10,0.5,0,0,49.30903
0.333333,72,0.312312,0.5,70,0.468467,2,0.333333,74,0.312312,2,0,0,1,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,0,1,0,1.5,1,1,2,4.2,1,1,0,25.56499
0.333333,74,0.312312,0.333333,72,0.312312,2,0.333333,75,0.312312,1,2,2,0,1,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,2,0,0,0,1,0,2,4.2,1.333333,0,0,60.69534
0.333333,75,0.312312,0.333333,74,0.312312,1,0.333333,74,0.312312,-1,3,3,0,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,3,0,0,0,1,0,1,1,1.666667,0,0,54.81618
0.333333,74,0.312312,0.333333,75,0.312312,-1,0.333333,72,0.312312,-2,2,2,0,1,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,2,0,0,1.5,1,1,1,1,2,0,0,58.16232
0.333333,72,0.312312,0.333333,74,0.312312,-2,0.333333,70,0.312312,-2,0,0,1,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,0,1,0,0,1,0,2,4.2,2.333333,0,0,35.66894
0.333333,70,0.312312,0.333333,72,0.312312,-2,0.333333,70,0.312312,0,10,10,0,0,0.285714,0.285714,0,0.285714,0.285714,0.285714,0.285714,0,10,0,0,0,1,0,2,4.2,2.666667,0,0,56.00773
0.333333,70,0.312312,0.333333,70,0.312312,0,0.333333,72,0.312312,2,10,10,0,0,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,10,0,0,1.5,1,1,0,10,0,3,0,84.81351
0.333333,72,0.312312,0.333333,70,0.312312,2,0.666667,69,0.624623,-3,0,0,1,0,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,0,1,0,1.5,1,1,2,4.2,0.333333,0,0,32.45868
0.666667,69,0.624623,0.333333,72,0.312312,-3,0.333333,70,0.312312,1,9,9,1,0,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,9,0,0,1.5,1,1,3,6,0.666667,0,0,77.36106
0.333333,70,0.312312,0.666667,69,0.624623,1,0.666667,75,0.624623,5,10,10,0,0,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,10,0,0,1.5,1,1,1,1,1.333333,0,0,71.21729
0.666667,75,0.624623,0.333333,70,0.312312,5,0.333333,79,0.312312,4,3,3,0,0,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,3,0,0,0,0,0,5,8,1.666667,0,0,76.42832
0.333333,79,0.312312,0.666667,75,0.624623,4,0.333333,82,0.312312,3,7,7,1,1,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,7,1,0,0,1,0,4,7.2,2.333333,0,0,49.00104
0.333333,82,0.312312,0.333333,79,0.312312,3,0.5,69,0.468467,-13,10,10,0,0,0.285714,0.142857,0.142857,0.285714,0.142857,0.285714,0,0,10,0,0,0,1,0,3,6,2.666667,0,0,41.9217
0.5,69,0.468467,0.333333,82,0.312312,-13,0.333333,71,0.312312,2,9,9,1,0,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,7,1,0,0,0,1,13,1,0.5,0,0,54.30271
0.333333,71,0.312312,0.5,69,0.468467,2,0.333333,73,0.312312,2,11,11,0,1,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,9,0,0,0,0,2,2,4.2,1,0,0,51.58779
0.333333,73,0.312312,0.333333,71,0.312312,2,0.333333,74,0.312312,1,1,1,0,0,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,11,0,0,0,1,0,2,4.2,1.333333,0,0,49.56071
0.333333,74,0.312312,0.333333,73,0.312312,1,0.333333,73,0.312312,-1,2,2,0,1,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,0,1,0,0,1,0,1,1,1.666667,0,0,65.45029
0.333333,73,0.312312,0.333333,74,0.312312,-1,0.333333,71,0.312312,-2,1,1,0,0,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,11,0,0,1.5,1,1,1,1,2,0,0,49.58557
0.333333,71,0.312312,0.333333,73,0.312312,-2,0.333333,69,0.312312,-2,11,11,0,1,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,9,0,0,0,1,0,2,4.2,2.333333,0,0,59.57453
0.333333,69,0.312312,0.333333,71,0.312312,-2,0.333333,68,0.312312,-1,9,9,1,0,0,0.428571,0.285714,0.285714,0.428571,0.285714,0.428571,1,7,1,0,0,1,0,2,4.2,2.666667,0,0,63.7762
0.333333,68,0.312312,0.333333,69,0.312312,-1,0.333333,70,0.312312,2,8,8,0,0,0.2,0,0.2,0,0.2,0,0,0,8,0,0,0,1,0,1,1,0,0,0,52.00793
0.333333,70,0.312312,0.333333,68,0.312312,2,0.333333,67,0.312312,-3,10,10,0,0,0.2,0,0.2,0,0.2,0,0,0,10,0,0,1.5,1,1,2,4.2,0.333333,0,0,49.71917
0.333333,67,0.312312,0.333333,70,0.312312,-3,1,68,0.936935,1,7,7,1,1,0.2,0,0.2,0,0.2,0,0,0,7,1,0,1.5,1,1,3,6,0.666667,0,0,32.58334
1,68,0.936935,0.333333,67,0.312312,1,1,68,0.936935,0,8,8,0,0,0.2,0,0.2,0,0.2,0,0,0,8,0,0,1.5,1,1,1,1,1,0,0,49.24675
1,68,0.936935,1,68,0.936935,0,0.666667,67,0.624623,-1,8,8,0,0,0.2,0,0.2,0,0.2,0,0,0,8,0,0,1.5,1,1,0,10,2,0,0,53.47328
0.666667,67,0.624623,1,68,0.936935,-1,0.333333,72,0.312312,5,7,7,1,1,0.625,0.375,0.375,0.375,0.375,0.5,0.375,0,7,1,0,1.5,1,1,1,1,0,0,0,68.70565
